4.000000000000000000e+00
4.000000000000000000e+00
4.000000000000000000e+00
5.000000000000000000e+00
8.000000000000000000e+00
1.000000000000000000e+01
1.200000000000000000e+01
1.200000000000000000e+01
1.200000000000000000e+01
1.200000000000000000e+01
1.300000000000000000e+01
1.300000000000000000e+01
1.400000000000000000e+01
1.400000000000000000e+01
1.600000000000000000e+01
1.600000000000000000e+01
1.600000000000000000e+01
1.600000000000000000e+01
1.600000000000000000e+01
1.600000000000000000e+01
1.600000000000000000e+01
1.600000000000000000e+01
1.600000000000000000e+01
1.600000000000000000e+01
1.600000000000000000e+01
1.600000000000000000e+01
1.600000000000000000e+01
1.600000000000000000e+01
1.700000000000000000e+01
2.700000000000000000e+01
4.600000000000000000e+01
4.800000000000000000e+01
7.900000000000000000e+01
1.300000000000000000e+02
1.590000000000000000e+02
1.960000000000000000e+02
2.620000000000000000e+02
4.820000000000000000e+02
6.700000000000000000e+02
7.990000000000000000e+02
1.040000000000000000e+03
1.176000000000000000e+03
1.457000000000000000e+03
1.908000000000000000e+03
2.078000000000000000e+03
3.675000000000000000e+03
4.585000000000000000e+03
5.795000000000000000e+03
7.272000000000000000e+03
9.257000000000000000e+03
1.232700000000000000e+04
1.532000000000000000e+04
1.984800000000000000e+04
2.221300000000000000e+04
2.487300000000000000e+04
2.905600000000000000e+04
3.298600000000000000e+04
3.732300000000000000e+04
4.393800000000000000e+04
5.087100000000000000e+04
5.769500000000000000e+04
6.209500000000000000e+04
6.688500000000000000e+04
7.180800000000000000e+04
7.787200000000000000e+04
8.479400000000000000e+04
9.115900000000000000e+04
9.609200000000000000e+04
